source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,event_type,state_role,total_active_rank,active_model_parameter_count,runtime_trainable_parameter_count,full_model_parameter_count,physical_rank_component_count,target_active_parameter_count,selected_event_rank,allocation_stopped,stop_reason
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,400,307.5169292999999,allocation_event,trajectory,87,804185,970073,184801769,159,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,500,383.5973562149993,allocation_event,trajectory,92,818782,984670,184816366,164,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,600,459.430241484999,allocation_event,trajectory,97,833379,999267,184830963,169,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,700,535.3797610959991,allocation_event,trajectory,102,845672,1011560,184843256,174,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,800,611.4344318900003,allocation_event,trajectory,107,860269,1026157,184857853,179,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,900,687.9436409490008,allocation_event,trajectory,112,872562,1038450,184870146,184,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1000,764.2561997269986,allocation_event,trajectory,117,884855,1050743,184882439,189,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1100,840.3676345029999,allocation_event,trajectory,122,894844,1060732,184892428,194,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1200,918.3924915809985,allocation_event,trajectory,127,904833,1070721,184902417,199,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1300,995.6680287250019,allocation_event,trajectory,132,912518,1078406,184910102,204,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1400,1072.1220360330008,allocation_event,trajectory,137,920203,1086091,184917787,209,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1500,1150.235137216001,allocation_event,trajectory,142,932496,1098384,184930080,214,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1600,1228.4105046190016,allocation_event,trajectory,144,935570,1101458,184933154,216,,2,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1950,1501.6323270249995,run_end,selected_best_checkpoint,144,935570,1101458,184933154,216,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1950,1501.6323270249995,run_end,final_trajectory,144,935570,1101458,184933154,216,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,0,1.1728513519999524,run_start,initial_trajectory,72,758090,758090,184589714,72,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,200,157.74242209299996,allocation_event,trajectory,77,772687,938575,184770271,149,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,300,238.252589554,allocation_event,trajectory,82,787284,953172,184784868,154,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,400,317.364885276,allocation_event,trajectory,87,806489,972377,184804073,159,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,500,396.9867804349999,allocation_event,trajectory,92,821086,986974,184818670,164,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,600,477.86457317200006,allocation_event,trajectory,97,833379,999267,184830963,169,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,700,558.217929745,allocation_event,trajectory,102,847976,1013864,184845560,174,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,800,634.5729048769999,allocation_event,trajectory,107,857965,1023853,184855549,179,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,900,712.941901276,allocation_event,trajectory,112,870258,1036146,184867842,184,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1000,791.176061739,allocation_event,trajectory,117,877943,1043831,184875527,189,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1100,870.1486888249999,allocation_event,trajectory,122,887932,1053820,184885516,194,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1200,951.1746007889999,allocation_event,trajectory,127,897921,1063809,184895505,199,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1300,1033.697715972,allocation_event,trajectory,132,910214,1076102,184907798,204,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1400,1114.26663342,allocation_event,trajectory,137,922507,1088395,184920091,209,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1500,1195.327676072,allocation_event,trajectory,142,930192,1096080,184927776,214,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1600,1278.0207987439999,allocation_event,trajectory,144,935570,1101458,184933154,216,,2,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1950,1563.123295309,run_end,selected_best_checkpoint,82,787284,953172,184784868,154,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,1950,1563.123295309,run_end,final_trajectory,144,935570,1101458,184933154,216,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,0,1.0648935310000525,run_start,initial_trajectory,72,758090,758090,184589714,72,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,200,154.93124940799999,allocation_event,trajectory,77,772687,938575,184770271,149,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,300,232.12690888700035,allocation_event,trajectory,82,789588,955476,184787172,154,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,400,308.98527164200004,allocation_event,trajectory,87,804185,970073,184801769,159,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,500,386.0898483830001,allocation_event,trajectory,92,818782,984670,184816366,164,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,600,462.7677163640001,allocation_event,trajectory,97,833379,999267,184830963,169,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,700,540.9156780540002,allocation_event,trajectory,102,845672,1011560,184843256,174,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,800,617.618753662,allocation_event,trajectory,107,855661,1021549,184853245,179,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,900,694.4093297500003,allocation_event,trajectory,112,865650,1031538,184863234,184,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1000,774.2719175310003,allocation_event,trajectory,117,873335,1039223,184870919,189,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1100,853.0494333690003,allocation_event,trajectory,122,881020,1046908,184878604,194,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1200,932.7567147540003,allocation_event,trajectory,127,891009,1056897,184888593,199,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1300,1014.8649140960001,allocation_event,trajectory,132,900998,1066886,184898582,204,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1400,1095.9163156040004,allocation_event,trajectory,137,913291,1079179,184910875,209,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1500,1175.813404606,allocation_event,trajectory,142,925584,1091472,184923168,214,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1600,1259.713228825,allocation_event,trajectory,144,933266,1099154,184930850,216,,2,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1950,1546.8546184890001,run_end,selected_best_checkpoint,92,818782,984670,184816366,164,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed45/telemetry.jsonl,rank_telemetry.v1,greedy,45,0,1950,1546.8546184890001,run_end,final_trajectory,144,933266,1099154,184930850,216,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,0,1.2197314619997996,run_start,initial_trajectory,72,758090,758090,184589714,72,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,200,169.6957189509999,allocation_event,trajectory,77,774991,940879,184772575,149,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,300,251.40064843899995,allocation_event,trajectory,82,791892,957780,184789476,154,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,400,335.77530234899996,allocation_event,trajectory,87,808793,974681,184806377,159,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,500,419.1851254369999,allocation_event,trajectory,92,821086,986974,184818670,164,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,600,501.570414538,allocation_event,trajectory,97,833379,999267,184830963,169,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,700,586.653479925,allocation_event,trajectory,102,847976,1013864,184845560,174,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,800,670.526490517,allocation_event,trajectory,107,857965,1023853,184855549,179,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,900,753.5060187779998,allocation_event,trajectory,112,870258,1036146,184867842,184,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1000,838.945649684,allocation_event,trajectory,117,880247,1046135,184877831,189,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1100,923.598708151,allocation_event,trajectory,122,892540,1058428,184890124,194,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1200,1007.4026745969998,allocation_event,trajectory,127,900225,1066113,184897809,199,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1300,1093.0895332799998,allocation_event,trajectory,132,907910,1073798,184905494,204,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1400,1178.1885550639997,allocation_event,trajectory,137,917899,1083787,184915483,209,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1500,1262.516827964,allocation_event,trajectory,142,930192,1096080,184927776,214,,5,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1600,1348.353411884,allocation_event,trajectory,144,933266,1099154,184930850,216,,2,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1950,1641.0055859719998,run_end,selected_best_checkpoint,77,774991,940879,184772575,149,,,,
NLU/output/glue/rte_allocator/greedy/ali_last_seed46/telemetry.jsonl,rank_telemetry.v1,greedy,46,0,1950,1641.0055859719998,run_end,final_trajectory,144,933266,1099154,184930850,216,,,,
