source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,candidate_index,candidate_id,candidate_modules,candidate_size,candidate_cost,candidate_family,is_selected,calibration_gain_mean,calibration_gain_std,calibration_gain_lcb,calibration_gain_per_parameter,calibration_valid,invalid_reason,fold_gains
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.attention.output.dense""]",5,12293,greedy_anchor,true,0.05469963947931925,0.00646379671631273,0.05146774112116289,4.4496574863189825e-06,true,,"[0.048957109451293945,0.05141147971153259,0.06373032927513123]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,1,candidate_001,"[""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.attention.output.dense""]",2,3074,greedy_neighborhood,false,0.027732878923416138,0.02021197955095835,0.01762688914793696,9.021756318612927e-06,true,,"[0.02635130286216736,0.053149253129959106,0.0036980807781219482]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,2,candidate_002,"[""deberta.encoder.layer.0.output.dense"",""deberta.encoder.layer.1.attention.self.key_proj"",""deberta.encoder.layer.2.output.dense"",""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.9.output.dense""]",5,14597,global_ga,false,-0.0002063065767288208,0.0006722005983535188,-0.0005424068759055802,-1.4133491589286894e-08,true,,"[4.4152140617370605e-05,-0.001125723123550415,0.00046265125274658203]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,3,candidate_003,"[""deberta.encoder.layer.3.attention.output.dense""]",1,1537,greedy_neighborhood,false,-3.116826216379801e-05,0.00016056145602904643,-0.00011144899017832122,-2.027863510982304e-08,true,,"[-0.0002470165491104126,1.570582389831543e-05,0.00013780593872070312]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,4,candidate_004,"[""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.10.attention.output.dense""]",4,6148,global_ga,false,-4.789233207702637e-05,0.01658037585938216,-0.008338080261768107,-7.789904371669871e-09,true,,"[0.0032799839973449707,0.018389344215393066,-0.021813005208969116]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,5,candidate_005,"[""deberta.encoder.layer.8.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,0.02887493868668874,0.013368042307015519,0.02219091753318098,1.8786557375854743e-05,true,,"[0.02639751136302948,0.046344906091690063,0.01388239860534668]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,200,186.18537566000032,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.11.attention.self.key_proj""]",5,14597,greedy_anchor,false,-0.030240051448345184,0.021724935849816353,-0.04110251937325336,-2.0716620845615664e-06,true,,"[-0.021413683891296387,-0.009167343378067017,-0.06013912707567215]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,1,candidate_001,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense""]",2,7682,greedy_neighborhood,false,-0.006582622726758321,0.010428750130674555,-0.011796997792095597,-8.568891859878053e-07,true,,"[0.0051996707916259766,-0.020156309008598328,-0.004791229963302612]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,2,candidate_002,"[""deberta.encoder.layer.1.output.dense"",""deberta.encoder.layer.3.output.dense"",""deberta.encoder.layer.6.attention.self.key_proj"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.9.attention.output.dense""]",5,12293,global_ga,false,-0.0034894049167633057,0.001942311385596029,-0.00446056060956132,-2.838529990045803e-07,true,,"[-0.004884257912635803,-0.004841282963752747,-0.0007426738739013672]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,3,candidate_003,"[""deberta.encoder.layer.9.attention.output.dense""]",1,1537,greedy_neighborhood,true,0.0006219049294789633,0.0011939813091644347,2.4914274896745896e-05,4.046225956271719e-07,true,,"[0.0021128058433532715,0.0005629658699035645,-0.0008100569248199463]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,4,candidate_004,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.attention.self.key_proj""]",3,6915,global_ga,false,-0.0016552085677782695,0.00743332605420715,-0.005371871594881845,-2.393649411103788e-07,true,,"[0.006661757826805115,-0.011381685733795166,-0.0002456977963447571]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,5,candidate_005,"[""deberta.encoder.layer.7.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.004034380118052165,0.0006640780131488093,-0.004366419124626569,-1.050346294728499e-06,true,,"[-0.003995046019554138,-0.003241434693336487,-0.004866659641265869]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,300,287.68052115699993,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,0,candidate_000,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,19205,greedy_anchor,false,-0.011271677911281586,0.006511257842367449,-0.01452730683246531,-5.869137157657685e-07,true,,"[-0.00731281191110611,-0.006051093339920044,-0.020451128482818604]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,1,candidate_001,"[""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.11.attention.self.key_proj""]",2,5378,greedy_neighborhood,false,-0.018807032456000645,0.0006187475029965902,-0.01911640620749894,-3.497030951283125e-06,true,,"[-0.018299497663974762,-0.019678115844726562,-0.018443483859300613]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,2,candidate_002,"[""deberta.encoder.layer.6.attention.self.key_proj"",""deberta.encoder.layer.7.output.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.10.attention.self.key_proj""]",5,12293,global_ga,false,0.00047914932171503705,0.0014286220386318495,-0.0002351616976008877,3.897741167453323e-08,true,,"[0.002439439296722412,-7.745251059532166e-05,-0.0009245388209819794]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,3,candidate_003,"[""deberta.encoder.layer.6.attention.self.key_proj""]",1,1537,greedy_neighborhood,true,0.0002679961423079173,0.00036491607436936376,8.553810512323541e-05,1.7436313748075296e-07,true,,"[0.0007797107100486755,-4.579871892929077e-05,7.007643580436707e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,4,candidate_004,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.11.attention.self.value_proj""]",3,6915,global_ga,false,-0.0001419857144355774,0.0005333880295414693,-0.00040867972920631204,-2.053300281064026e-08,true,,"[0.0002940632402896881,-0.0008930675685405731,0.00017304718494415283]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,5,candidate_005,"[""deberta.encoder.layer.7.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.002603035420179367,0.0030978569517113815,-0.004151963896035058,-6.776973236603403e-07,true,,"[0.0009618774056434631,-0.002180129289627075,-0.006590854376554489]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,400,391.88368657000046,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,16901,greedy_anchor,false,0.06500685463349025,0.09288505021338009,0.018564329526800205,3.8463318521679334e-06,true,,"[0.19631458818912506,0.0025401748716831207,-0.003834199160337448]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,1,candidate_001,"[""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense""]",2,5378,greedy_neighborhood,false,0.07900217051307361,0.11341650138569342,0.022293919820226896,1.4689879232628042e-05,true,,"[0.23925597965717316,0.004705503582954407,-0.0069549717009067535]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,2,candidate_002,"[""deberta.encoder.layer.1.output.dense"",""deberta.encoder.layer.6.attention.self.key_proj"",""deberta.encoder.layer.7.output.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.10.output.dense""]",5,14597,global_ga,false,-0.007183755437533061,0.011134093856797976,-0.012750802365932049,-4.921391681532548e-07,true,,"[-0.022726863622665405,0.0027697496116161346,-0.0015941523015499115]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,3,candidate_003,"[""deberta.encoder.layer.8.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,0.008110033969084421,0.009559723555254163,0.0033301721914573397,5.27653478795343e-06,true,,"[0.021623820066452026,0.0010130517184734344,0.0016932301223278046]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,4,candidate_004,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.10.attention.output.dense""]",4,10756,global_ga,false,-0.044861522813638054,0.0623418822688165,-0.0760324639480463,-4.170837003871147e-06,true,,"[-0.13269710540771484,-0.007535260170698166,0.005647797137498856]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,5,candidate_005,"[""deberta.encoder.layer.7.intermediate.dense""]",1,3841,greedy_neighborhood,true,0.081784142802159,0.10854385245140379,0.027512216576457103,2.1292408956563135e-05,true,,"[0.23528775572776794,0.004668369889259338,0.005396302789449692]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,500,493.59882818799997,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,0,candidate_000,"[""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,14597,greedy_anchor,false,-0.003240484744310379,0.0038808664149621443,-0.005180917951791451,-2.2199662562926484e-07,true,,"[-0.005751576274633408,-0.00621134415268898,0.0022414661943912506]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,1,candidate_001,"[""deberta.encoder.layer.6.attention.output.dense""]",1,1537,greedy_neighborhood,true,0.0003531786302725474,0.0003370574519774157,0.00018464990428383957,2.2978440486177452e-07,true,,"[0.00018020719289779663,5.4992735385894775e-05,0.0008243359625339508]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,2,candidate_002,"[""deberta.encoder.layer.3.output.dense"",""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.5.output.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.11.intermediate.dense""]",5,16901,global_ga,false,-0.0029435940086841583,0.00392016490109454,-0.004903676459231428,-1.741668545461309e-07,true,,"[-0.008476998656988144,-0.00047288835048675537,0.00011910498142242432]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,3,candidate_003,"[""deberta.encoder.layer.4.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,7.144237558046977e-05,0.0008183763395143799,-0.0003377457941767202,4.648170174396211e-08,true,,"[-0.0010003149509429932,0.0002290196716785431,0.0009856224060058594]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,4,candidate_004,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.1.attention.output.dense"",""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,9989,global_ga,false,-0.001368922491868337,0.0022905643902687896,-0.0025142046870027315,-1.3704299648296496e-07,true,,"[-0.0045143477618694305,-0.00046684592962265015,0.0008744262158870697]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,5,candidate_005,"[""deberta.encoder.layer.6.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.0016047532359759014,0.002611830896236258,-0.0029106686840940305,-4.17795687575085e-07,true,,"[-0.0010855495929718018,-0.005031421780586243,0.0013027116656303406]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,600,593.3459611710005,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,0,candidate_000,"[""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,14597,greedy_anchor,false,-0.036783105383316674,0.05229570160884353,-0.06293095618773845,-2.5199085691112335e-06,true,,"[-0.0001491829752922058,-0.1107393279671669,0.000539194792509079]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,1,candidate_001,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense""]",2,7682,greedy_neighborhood,false,-0.006531967471043269,0.009371915154016353,-0.011217925048051445,-8.502951667590822e-07,true,,"[2.0038336515426636e-05,-0.019785575568675995,0.00016963481903076172]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,2,candidate_002,"[""deberta.encoder.layer.3.output.dense"",""deberta.encoder.layer.4.output.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.10.output.dense"",""deberta.encoder.layer.11.intermediate.dense""]",5,16901,global_ga,true,0.0027085840702056885,0.0037396157482152276,0.0008387761960980747,1.6026176381312873e-07,true,,"[-6.0323625802993774e-05,0.007995210587978363,0.00019086524844169617]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,3,candidate_003,"[""deberta.encoder.layer.6.attention.output.dense""]",1,1537,greedy_neighborhood,false,6.871546308199565e-05,7.075828895075598e-05,3.333631860661766e-05,4.470752315028995e-08,true,,"[-6.455928087234497e-06,0.0001635029911994934,4.909932613372803e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,4,candidate_004,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense""]",3,6915,global_ga,false,-0.00355742871761322,0.00528719605605015,-0.006201026745638295,-5.14451007608564e-07,true,,"[-4.634261131286621e-06,-0.011031623929738998,0.0003639720380306244]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,5,candidate_005,"[""deberta.encoder.layer.6.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.007107282678286235,0.01022789764538038,-0.012221231500976426,-1.850372996169288e-06,true,,"[2.991408109664917e-06,-0.02157103270292282,0.0002461932599544525]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,700,697.5546743670002,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,0,candidate_000,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense""]",5,14597,greedy_anchor,false,-0.018610076357920963,0.028442058230072263,-0.032831105472957096,-1.2749247350771367e-06,true,,"[-0.00029061920940876007,-0.05878148227930069,0.003241872414946556]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,1,candidate_001,"[""deberta.encoder.layer.2.intermediate.dense""]",1,3841,greedy_neighborhood,true,0.004177903135617574,0.006016343787591104,0.0011697312418220219,1.0877123498093137e-06,true,,"[-0.0002289600670337677,0.012684449553489685,7.821992039680481e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,2,candidate_002,"[""deberta.encoder.layer.3.output.dense"",""deberta.encoder.layer.5.output.dense"",""deberta.encoder.layer.6.output.dense"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.11.output.dense""]",5,19205,global_ga,false,-0.0033366630474726358,0.005052389157932414,-0.005862857626438843,-1.737392891159925e-07,true,,"[-4.9464404582977295e-05,-0.010474413633346558,0.0005138888955116272]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,3,candidate_003,"[""deberta.encoder.layer.10.attention.output.dense""]",1,1537,greedy_neighborhood,false,-0.0022666708876689277,0.001897088358099429,-0.0032152150667186423,-1.4747370772081507e-06,true,,"[-0.0013296809047460556,-0.0049123093485832214,-0.0005580224096775055]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,4,candidate_004,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.1.attention.self.query_proj"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.9.attention.self.value_proj""]",5,9989,global_ga,false,-0.019774384175737698,0.02923358049779266,-0.034391174424634026,-1.979615995168455e-06,true,,"[-0.0004103761166334152,-0.06108991056680679,0.002177134156227112]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,5,candidate_005,"[""deberta.encoder.layer.3.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.010963977004090944,0.016130004341083068,-0.019028979174632477,-2.8544589961184443e-06,true,,"[-1.5759840607643127e-05,-0.033769212663173676,0.0008930414915084839]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,800,798.3142550780003,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,0,candidate_000,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",5,14597,greedy_anchor,false,,,,,false,non_finite_calibration_gradient,"[-0.00016129948198795319,""NaN""]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,1,candidate_001,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense""]",2,5378,greedy_neighborhood,false,0.00017856682340304056,0.000274401479152978,4.136608382655156e-05,3.320320256657504e-08,true,,"[0.0005665794014930725,-1.0060146450996399e-05,-2.0818784832954407e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,2,candidate_002,"[""deberta.encoder.layer.0.intermediate.dense"",""deberta.encoder.layer.2.output.dense"",""deberta.encoder.layer.6.output.dense"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.10.output.dense""]",5,19205,global_ga,false,-0.0002594732989867528,0.000369033669962231,-0.0004439901339678683,-1.3510715906626024e-08,true,,"[-0.0007812399417161942,-8.512288331985474e-06,1.1332333087921143e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,3,candidate_003,"[""deberta.encoder.layer.2.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,-1.7217049996058147e-05,4.245923583538711e-05,-3.84466679137517e-05,-1.1201724135366393e-08,true,,"[-7.512606680393219e-05,-2.0135194063186646e-06,2.5488436222076416e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,4,candidate_004,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.attention.self.key_proj"",""deberta.encoder.layer.7.attention.output.dense""]",3,6915,global_ga,false,-7.7460582057635e-05,0.0002180615131567607,-0.00018649133863601533,-1.1201819531111352e-08,true,,"[-0.0003685951232910156,-1.996569335460663e-05,0.00015617907047271729]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,900,902.4990620369999,5,candidate_005,"[""deberta.encoder.layer.5.attention.output.dense""]",1,1537,greedy_neighborhood,false,0.0002092414846022924,0.0002677508241106712,7.53660725469568e-05,1.3613629447123773e-07,true,,"[0.0005858913064002991,-1.2801960110664368e-05,5.463510751724243e-05]"
